Timestamp,Symbol,Type,Strategy,Strike,Premium,PriceSource,Spot,Volume,OI,OI_Change,IV_Percentile,Market_Regime,RSI,Tier,Moneyness,Expiry,DaysToExpiry,LotSize,TotalCost,Breakeven,DistanceFromSpot
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,8500,776.0,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,27-Jan-2026,58,125,97000.0,9276.0,-6.3% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,8600,799.1,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,24-Feb-2026,86,125,99887.5,9399.1,-5.2% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,8700,634.7,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,27-Jan-2026,58,125,79337.5,9334.7,-4.1% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,8800,653.2,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,24-Feb-2026,86,125,81650.0,9453.2,-3.0% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,8900,479.0,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ATM,27-Jan-2026,58,125,59875.0,9379.0,-1.9% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,9400,317.5,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,24-Feb-2026,86,125,39687.5,9717.5,+3.6% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,9700,170.1,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,27-Jan-2026,58,125,21262.5,9870.1,+6.9% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,9800,179.75,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,24-Feb-2026,86,125,22468.75,9979.75,+8.0% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,9900,119.8,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,27-Jan-2026,58,125,14975.0,10019.8,+9.1% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,10000,143.95,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,24-Feb-2026,86,125,17993.75,10143.95,+10.2% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Call,10100,96.3,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,27-Jan-2026,58,125,12037.5,10196.3,+11.3% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,8100,89.35,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,27-Jan-2026,58,125,11168.75,8010.65,-10.7% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,8300,81.1,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,27-Jan-2026,58,125,10137.5,8218.9,-8.5% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,8400,117.0,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,24-Feb-2026,86,125,14625.0,8283.0,-7.4% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,8500,106.45,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,27-Jan-2026,58,125,13306.25,8393.55,-6.3% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,8600,167.4,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,24-Feb-2026,86,125,20925.0,8432.6,-5.2% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,8700,164.2,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,27-Jan-2026,58,125,20525.0,8535.8,-4.1% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,8800,234.75,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,OTM,24-Feb-2026,86,125,29343.75,8565.25,-3.0% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,9000,332.0,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ATM,24-Feb-2026,86,125,41500.0,8668.0,-0.8% OTM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,9200,418.05,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ATM,24-Feb-2026,86,125,52256.25,8781.95,+1.4% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,9500,555.45,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,27-Jan-2026,58,125,69431.25,8944.55,+4.7% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,9700,734.05,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,27-Jan-2026,58,125,91756.25,8965.95,+6.9% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,9800,833.5,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,24-Feb-2026,86,125,104187.5,8966.5,+8.0% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,9900,881.55,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,27-Jan-2026,58,125,110193.75,9018.45,+9.1% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,10000,998.85,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,24-Feb-2026,86,125,124856.25,9001.15,+10.2% ITM
2025-11-29 18:55:37,BAJAJ-AUTO,STOCK,Long Put,10100,1046.5,ask,9073.5,0,0,0,50,LOW_VOL,65.3,TIER_2,ITM,27-Jan-2026,58,125,130812.5,9053.5,+11.3% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Call,6550,683.35,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,27-Jan-2026,58,175,119586.25,7233.35,-7.1% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Call,6750,475.95,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,27-Jan-2026,58,175,83291.25,7225.95,-4.3% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Call,6850,401.5,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,27-Jan-2026,58,175,70262.5,7251.5,-2.9% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Call,6950,363.55,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ATM,27-Jan-2026,58,175,63621.25,7313.55,-1.5% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Call,7050,273.85,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ATM,27-Jan-2026,58,175,47923.75,7323.85,-0.0% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Call,7500,185.1,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,24-Feb-2026,86,175,32392.5,7685.1,+6.3% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Call,7550,142.9,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,27-Jan-2026,58,175,25007.5,7692.9,+7.0% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6550,89.15,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,27-Jan-2026,58,175,15601.25,6460.85,-7.1% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6600,105.45,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,24-Feb-2026,86,175,18453.75,6494.55,-6.4% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6650,97.1,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,27-Jan-2026,58,175,16992.5,6552.9,-5.7% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6700,128.8,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,24-Feb-2026,86,175,22540.0,6571.2,-5.0% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6750,111.95,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,27-Jan-2026,58,175,19591.25,6638.05,-4.3% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6800,157.1,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,24-Feb-2026,86,175,27492.5,6642.9,-3.6% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6850,136.95,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,27-Jan-2026,58,175,23966.25,6713.05,-2.9% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6900,193.65,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,OTM,24-Feb-2026,86,175,33888.75,6706.35,-2.2% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,6950,190.75,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ATM,27-Jan-2026,58,175,33381.25,6759.25,-1.5% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7000,239.5,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ATM,24-Feb-2026,86,175,41912.5,6760.5,-0.8% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7050,196.1,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ATM,27-Jan-2026,58,175,34317.5,6853.9,-0.0% OTM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7100,292.9,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ATM,24-Feb-2026,86,175,51257.5,6807.1,+0.7% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7200,352.6,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,24-Feb-2026,86,175,61705.0,6847.4,+2.1% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7250,307.45,ask,7053.5,0,1,0,50,LOW_VOL,58.7,TIER_2,ITM,27-Jan-2026,58,175,53803.75,6942.55,+2.8% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7300,414.05,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,24-Feb-2026,86,175,72458.75,6885.95,+3.5% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7350,380.35,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,27-Jan-2026,58,175,66561.25,6969.65,+4.2% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7400,481.2,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,24-Feb-2026,86,175,84210.0,6918.8,+4.9% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7450,482.1,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,27-Jan-2026,58,175,84367.5,6967.9,+5.6% ITM
2025-11-29 18:55:39,EICHERMOT,STOCK,Long Put,7550,580.25,ask,7053.5,0,0,0,50,LOW_VOL,58.7,TIER_2,ITM,27-Jan-2026,58,175,101543.75,6969.75,+7.0% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,2680,291.65,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ITM,24-Feb-2026,86,300,87495.0,2971.65,-6.8% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,2700,240.05,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ITM,27-Jan-2026,58,300,72015.0,2940.05,-6.1% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,2720,257.95,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ITM,24-Feb-2026,86,300,77385.0,2977.95,-5.4% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,2740,212.1,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ITM,27-Jan-2026,58,300,63630.0,2952.1,-4.7% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,2780,172.3,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ITM,27-Jan-2026,58,300,51690.0,2952.3,-3.3% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,2860,116.8,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ATM,27-Jan-2026,58,300,35040.0,2976.8,-0.5% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,3020,49.55,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,27-Jan-2026,58,300,14865.0,3069.55,+5.1% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,3040,65.55,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,24-Feb-2026,86,300,19665.0,3105.55,+5.8% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,3060,41.75,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,27-Jan-2026,58,300,12525.0,3101.75,+6.5% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Call,3080,52.7,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,24-Feb-2026,86,300,15810.0,3132.7,+7.2% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2680,29.1,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,24-Feb-2026,86,300,8730.0,2650.9,-6.8% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2700,23.55,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,27-Jan-2026,58,300,7065.0,2676.45,-6.1% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2720,36.8,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,24-Feb-2026,86,300,11040.0,2683.2,-5.4% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2740,32.0,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,27-Jan-2026,58,300,9600.0,2708.0,-4.7% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2760,46.35,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,24-Feb-2026,86,300,13905.0,2713.65,-4.0% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2800,58.2,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,OTM,24-Feb-2026,86,300,17460.0,2741.8,-2.6% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2840,74.2,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ATM,24-Feb-2026,86,300,22260.0,2765.8,-1.2% OTM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,2900,95.05,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ATM,27-Jan-2026,58,300,28515.0,2804.95,+0.9% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,3060,202.0,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ITM,27-Jan-2026,58,300,60600.0,2858.0,+6.5% ITM
2025-11-29 18:55:40,ASIANPAINT,STOCK,Long Put,3080,224.5,ask,2874.4,0,0,0,50,LOW_VOL,80.2,TIER_3,ITM,24-Feb-2026,86,300,67350.0,2855.5,+7.2% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,3500,444.3,ask,3907.7,0,28,0,50,LOW_VOL,67.0,TIER_1,ITM,30-Dec-2025,30,375,166612.5,3944.3,-10.4% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,3880,249.8,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,93675.0,4129.8,-0.7% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,3900,249.8,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,93675.0,4149.8,-0.2% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,3940,82.15,bid,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,30806.25,4022.15,+0.8% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,3960,88.55,bid,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,33206.25,4048.55,+1.3% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,3980,85.35,bid,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,32006.25,4065.35,+1.9% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,4100,88.2,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,33075.0,4188.2,+4.9% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,4140,75.65,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28368.75,4215.65,+5.9% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,4160,70.4,ask,3907.7,0,17,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,26400.0,4230.4,+6.5% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Call,4200,60.85,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,22818.75,4260.85,+7.5% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3400,1.0,bid,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,375.0,3399.0,-13.0% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3440,0.2,bid,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,75.0,3439.8,-12.0% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3520,19.0,ltp,3907.7,0,23,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,7125.0,3501.0,-9.9% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3640,41.2,ltp,3907.7,0,3,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,15450.0,3598.8,-6.9% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3660,76.35,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28631.25,3583.65,-6.3% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3680,76.3,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28612.5,3603.7,-5.8% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3700,75.0,ask,3907.7,0,1,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28125.0,3625.0,-5.3% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3720,76.3,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28612.5,3643.7,-4.8% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3740,76.3,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28612.5,3663.7,-4.3% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3760,76.3,ask,3907.7,0,3,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28612.5,3683.7,-3.8% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3780,76.65,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,28743.75,3703.35,-3.3% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3820,125.25,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,OTM,27-Jan-2026,58,375,46968.75,3694.75,-2.2% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3840,145.0,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,54375.0,3695.0,-1.7% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3860,164.75,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,61781.25,3695.25,-1.2% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3880,188.45,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,70668.75,3691.55,-0.7% OTM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3920,218.05,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,81768.75,3701.95,+0.3% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,3980,111.55,bid,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ATM,27-Jan-2026,58,375,41831.25,3868.45,+1.9% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,4000,158.75,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ITM,27-Jan-2026,58,375,59531.25,3841.25,+2.4% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,4020,182.05,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ITM,27-Jan-2026,58,375,68268.75,3837.95,+2.9% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,4040,214.6,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ITM,27-Jan-2026,58,375,80475.0,3825.4,+3.4% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,4060,222.1,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ITM,27-Jan-2026,58,375,83287.5,3837.9,+3.9% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,4140,269.75,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ITM,27-Jan-2026,58,375,101156.25,3870.25,+5.9% ITM
2025-11-29 18:55:42,TITAN,STOCK,Long Put,4240,327.2,ask,3907.7,0,0,0,50,LOW_VOL,67.0,TIER_1,ITM,27-Jan-2026,58,375,122700.0,3912.8,+8.5% ITM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,3250,547.9,ask,3744.2,0,1,0,50,LOW_VOL,73.6,TIER_3,ITM,30-Dec-2025,30,375,205462.5,3797.9,-13.2% ITM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,3300,537.0,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,ITM,27-Jan-2026,58,375,201375.0,3837.0,-11.9% ITM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,3350,454.4,ask,3744.2,0,3,0,50,LOW_VOL,73.6,TIER_3,ITM,30-Dec-2025,30,375,170400.0,3804.4,-10.5% ITM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,3800,228.9,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,ATM,24-Feb-2026,86,375,85837.5,4028.9,+1.5% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,3850,171.45,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,64293.75,4021.45,+2.8% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,3900,178.2,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,24-Feb-2026,86,375,66825.0,4078.2,+4.2% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,3950,164.1,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,61537.5,4114.1,+5.5% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,4000,136.4,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,24-Feb-2026,86,375,51150.0,4136.4,+6.8% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,4050,91.3,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,34237.5,4141.3,+8.2% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,4100,91.3,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,34237.5,4191.3,+9.5% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Call,4200,79.8,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,24-Feb-2026,86,375,29925.0,4279.8,+12.2% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3300,42.6,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,15975.0,3257.4,-11.9% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3400,63.95,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,24-Feb-2026,86,375,23981.25,3336.05,-9.2% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3450,66.6,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,24975.0,3383.4,-7.9% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3500,88.15,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,24-Feb-2026,86,375,33056.25,3411.85,-6.5% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3550,89.0,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,33375.0,3461.0,-5.2% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3600,122.5,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,24-Feb-2026,86,375,45937.5,3477.5,-3.9% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3650,117.8,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,OTM,27-Jan-2026,58,375,44175.0,3532.2,-2.5% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3700,170.9,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,ATM,24-Feb-2026,86,375,64087.5,3529.1,-1.2% OTM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3750,189.15,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,ATM,27-Jan-2026,58,375,70931.25,3560.85,+0.2% ITM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,3800,230.1,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,ATM,24-Feb-2026,86,375,86287.5,3569.9,+1.5% ITM
2025-11-29 18:55:43,MUTHOOTFIN,STOCK,Long Put,4050,360.15,ask,3744.2,0,0,0,50,LOW_VOL,73.6,TIER_3,ITM,27-Jan-2026,58,375,135056.25,3689.85,+8.2% ITM
