Timestamp,Symbol,Type,Strategy,Strike,Premium,PriceSource,Spot,Volume,OI,OI_Change,IV,IV_Percentile,IV_Rank,IV_Source,Market_Regime,RSI,Tier,Moneyness,Expiry,DaysToExpiry,LotSize,TotalCost,Breakeven,DistanceFromSpot,Leg1_Strike,Leg1_Premium,Leg1_Action,Leg2_Strike,Leg2_Premium,Leg2_Action,MaxProfit,MaxLoss,RewardRatio
2026-01-06 12:10:16,MUTHOOTFIN,STOCK,Long Put,4000,114.7,ask,3945.2,945,310,84,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,ATM,27-Jan-2026,21,375,43012.5,3885.3,+1.4% ITM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Put,4450,68.25,ask,4499.0,936,1013,15,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,ATM,27-Jan-2026,21,150,10237.5,4381.75,-1.1% OTM,,,,,,,,,
2026-01-06 12:10:16,MUTHOOTFIN,STOCK,Long Call,4050,61.15,ask,3945.2,936,255,-2,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,OTM,27-Jan-2026,21,375,22931.25,4111.15,+2.7% OTM,,,,,,,,,
2026-01-06 12:09:32,BPCL,STOCK,Long Call,375,7.5,ask,368.0,928,245,93,26.13,33,21,opstra,LOW_VOL,49.7,TIER_3,ATM,27-Jan-2026,21,1800,13500.0,382.5,+1.9% OTM,,,,,,,,,
2026-01-06 12:10:18,COFORGE,STOCK,Bear Put Spread,1660/1640,10.3,spread,1653.9,923,837,0,34.12,49,26,opstra,,20.0,,ATM,27-Jan-2026,21,125,1287.5,1649.7,-0.8%,1660,55,BUY,1640,44.7,SELL,1212.5,1287.5,0.94
2026-01-06 12:09:52,FEDERALBNK,STOCK,Long Put,260,8.0,ask,256.15,912,869,62,24.61,45,32,opstra,LOW_VOL,38.2,TIER_2,ATM,27-Jan-2026,21,5000,40000.0,252.0,+1.5% ITM,,,,,,,,,
2026-01-06 12:10:37,ASIANPAINT,STOCK,Long Call,2920,21.85,ask,2825.4,905,318,-53,19.83,36,27,opstra,LOW_VOL,57.0,TIER_3,OTM,27-Jan-2026,21,300,6555.0,2941.85,+3.3% OTM,,,,,,,,,
2026-01-06 12:10:12,ADANIENT,STOCK,Long Call,2280,55.5,ask,2270.7,904,832,61,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,ATM,27-Jan-2026,21,250,13875.0,2335.5,+0.4% OTM,,,,,,,,,
2026-01-06 12:10:24,HEROMOTOCO,STOCK,Long Call,6500,14.4,ask,5984.5,901,1371,87,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,OTM,27-Jan-2026,21,150,2160.0,6514.4,+8.6% OTM,,,,,,,,,
2026-01-06 12:09:42,TRENT,STOCK,Long Put,4350,275.5,ask,4091.6,892,438,-238,28.55,17,13,opstra,LOW_VOL,52.4,TIER_3,ITM,27-Jan-2026,21,300,82650.0,4074.5,+6.3% ITM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Put,4600,145.9,ask,4499.0,890,959,11,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,ITM,27-Jan-2026,21,150,21885.0,4454.1,+2.2% ITM,,,,,,,,,
2026-01-06 12:10:14,TATACONSUM,STOCK,Long Call,1200,23.7,ask,1195.0,889,1205,89,20.41,20,17,opstra,LOW_VOL,55.5,TIER_3,ATM,27-Jan-2026,21,700,16590.0,1223.7,+0.4% OTM,,,,,,,,,
2026-01-06 12:10:16,MUTHOOTFIN,STOCK,Long Call,4150,33.5,ask,3945.2,881,327,49,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,OTM,27-Jan-2026,21,375,12562.5,4183.5,+5.2% OTM,,,,,,,,,
2026-01-06 12:10:16,MUTHOOTFIN,STOCK,Long Put,3850,50.55,ask,3945.2,877,310,-49,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,OTM,27-Jan-2026,21,375,18956.25,3799.45,-2.4% OTM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Call,4750,29.35,ask,4499.0,867,340,4,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,OTM,27-Jan-2026,21,150,4402.5,4779.35,+5.6% OTM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Call,4650,50.15,ask,4499.0,862,411,60,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,OTM,27-Jan-2026,21,150,7522.5,4700.15,+3.4% OTM,,,,,,,,,
2026-01-06 12:09:38,CHOLAFIN,STOCK,Long Put,1780,23.0,ask,1820.5,858,294,119,23.5,11,12,opstra,LOW_VOL,70.8,TIER_2,OTM,27-Jan-2026,21,625,14375.0,1757.0,-2.2% OTM,,,,,,,,,
2026-01-06 12:10:17,DMART,STOCK,Long Put,3650,101.45,ask,3657.5,853,657,66,30.39,67,47,opstra,LOW_VOL,29.0,TIER_3,ATM,27-Jan-2026,21,125,12681.25,3548.55,-0.2% OTM,,,,,,,,,
2026-01-06 12:10:13,NESTLEIND,STOCK,Long Call,1300,30.45,ask,1306.1,842,1086,-4,19.17,42,36,opstra,LOW_VOL,76.6,TIER_3,ATM,27-Jan-2026,21,25,761.25,1330.45,-0.5% ITM,,,,,,,,,
2026-01-06 12:09:16,INDUSINDBK,STOCK,Long Call,880,46.85,ask,915.7,830,845,-34,27.99,33,12,opstra,LOW_VOL,83.0,TIER_2,ITM,27-Jan-2026,21,500,23425.0,926.85,-3.9% ITM,,,,,,,,,
2026-01-06 12:10:12,ADANIENT,STOCK,Long Call,2360,25.35,ask,2270.7,827,941,370,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,OTM,27-Jan-2026,21,250,6337.5,2385.35,+3.9% OTM,,,,,,,,,
2026-01-06 12:10:02,EICHERMOT,STOCK,Long Call,7800,62.25,ask,7550.5,823,340,28,19.92,24,20,opstra,LOW_VOL,77.3,TIER_2,OTM,27-Jan-2026,21,175,10893.75,7862.25,+3.3% OTM,,,,,,,,,
2026-01-06 12:10:08,COALINDIA,STOCK,Long Call,420,13.6,ask,425.7,819,1800,-62,23.79,64,43,opstra,LOW_VOL,87.9,TIER_3,ATM,27-Jan-2026,21,1900,25840.0,433.6,-1.3% ITM,,,,,,,,,
2026-01-06 12:09:42,TRENT,STOCK,Long Put,3850,32.85,ask,4091.6,802,221,173,28.55,17,13,opstra,LOW_VOL,52.4,TIER_3,OTM,27-Jan-2026,21,300,9855.0,3817.15,-5.9% OTM,,,,,,,,,
2026-01-06 12:09:45,SBICARD,STOCK,Long Call,900,14.3,ask,876.75,802,596,52,25.82,54,22,opstra,LOW_VOL,69.2,TIER_3,OTM,27-Jan-2026,21,800,11440.0,914.3,+2.7% OTM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Put,4300,28.75,ask,4499.0,788,1319,-69,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,OTM,27-Jan-2026,21,150,4312.5,4271.25,-4.4% OTM,,,,,,,,,
2026-01-06 12:10:30,DIVISLAB,STOCK,Long Call,6650,112.45,ask,6573.0,773,178,147,20.36,8,11,opstra,LOW_VOL,68.0,TIER_2,ATM,27-Jan-2026,21,100,11245.0,6762.45,+1.2% OTM,,,,,,,,,
2026-01-06 12:10:24,HEROMOTOCO,STOCK,Long Call,6050,110.9,ask,5984.5,772,597,16,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,ATM,27-Jan-2026,21,150,16635.0,6160.9,+1.1% OTM,,,,,,,,,
2026-01-06 12:09:38,CHOLAFIN,STOCK,Long Put,1760,17.0,ask,1820.5,766,335,-33,23.5,11,12,opstra,LOW_VOL,70.8,TIER_2,OTM,27-Jan-2026,21,625,10625.0,1743.0,-3.3% OTM,,,,,,,,,
2026-01-06 12:10:37,ASIANPAINT,STOCK,Long Call,2880,33.95,ask,2825.4,760,341,-36,19.83,36,27,opstra,LOW_VOL,57.0,TIER_3,ATM,27-Jan-2026,21,300,10185.0,2913.95,+1.9% OTM,,,,,,,,,
2026-01-06 12:10:13,NESTLEIND,STOCK,Long Put,1300,18.45,ask,1306.1,755,1318,-50,19.17,42,36,opstra,LOW_VOL,76.6,TIER_3,ATM,27-Jan-2026,21,25,461.25,1281.55,-0.5% OTM,,,,,,,,,
2026-01-06 12:10:36,JSWSTEEL,STOCK,Long Call,1190,26.9,ask,1186.0,740,643,2,23.28,29,17,opstra,LOW_VOL,92.2,TIER_2,ATM,27-Jan-2026,21,675,18157.5,1216.9,+0.3% OTM,,,,,,,,,
2026-01-06 12:09:41,CIPLA,STOCK,Long Put,1550,34.65,ask,1530.0,736,606,570,18.62,15,20,opstra,LOW_VOL,63.5,TIER_2,ATM,27-Jan-2026,21,650,22522.5,1515.35,+1.3% ITM,,,,,,,,,
2026-01-06 12:10:28,TATASTEEL,STOCK,Long Call,180,9.7,ask,187.15,731,1967,-162,24.95,37,18,opstra,LOW_VOL,83.9,TIER_2,ITM,27-Jan-2026,21,1500,14550.0,189.7,-3.8% ITM,,,,,,,,,
2026-01-06 12:10:02,EICHERMOT,STOCK,Long Put,7600,154.55,ask,7550.5,730,741,165,19.92,24,20,opstra,LOW_VOL,77.3,TIER_2,ATM,27-Jan-2026,21,175,27046.25,7445.45,+0.7% ITM,,,,,,,,,
2026-01-06 12:10:28,TATASTEEL,STOCK,Long Call,186,5.59,ask,187.15,720,373,-43,24.95,37,18,opstra,LOW_VOL,83.9,TIER_2,ATM,27-Jan-2026,21,1500,8385.0,191.59,-0.6% ITM,,,,,,,,,
2026-01-06 12:09:47,PERSISTENT,STOCK,Long Call,6400,148.5,ask,6267.0,718,970,46,32.67,41,23,opstra,LOW_VOL,50.2,TIER_2,OTM,27-Jan-2026,21,200,29700.0,6548.5,+2.1% OTM,,,,,,,,,
2026-01-06 12:10:37,ASIANPAINT,STOCK,Long Call,2940,17.3,ask,2825.4,710,294,-42,19.83,36,27,opstra,LOW_VOL,57.0,TIER_3,OTM,27-Jan-2026,21,300,5190.0,2957.3,+4.1% OTM,,,,,,,,,
2026-01-06 12:09:24,ADANIPORTS,STOCK,Long Put,1500,36.2,ask,1478.3,694,1491,6,20.68,14,14,opstra,LOW_VOL,47.0,TIER_2,ATM,27-Jan-2026,21,1250,45250.0,1463.8,+1.5% ITM,,,,,,,,,
2026-01-06 12:10:12,ADANIENT,STOCK,Long Put,2280,53.2,ask,2270.7,690,692,-18,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,ATM,27-Jan-2026,21,250,13300.0,2226.8,+0.4% ITM,,,,,,,,,
2026-01-06 12:10:16,MUTHOOTFIN,STOCK,Long Put,3750,27.1,ask,3945.2,689,364,49,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,OTM,27-Jan-2026,21,375,10162.5,3722.9,-4.9% OTM,,,,,,,,,
2026-01-06 12:09:16,INDUSINDBK,STOCK,Long Put,930,32.25,ask,915.7,687,265,139,27.99,33,12,opstra,LOW_VOL,83.0,TIER_2,ATM,27-Jan-2026,21,500,16125.0,897.75,+1.6% ITM,,,,,,,,,
2026-01-06 12:10:02,EICHERMOT,STOCK,Long Put,7550,129.95,ask,7550.5,686,217,172,19.92,24,20,opstra,LOW_VOL,77.3,TIER_2,ATM,27-Jan-2026,21,175,22741.25,7420.05,-0.0% OTM,,,,,,,,,
2026-01-06 12:10:07,LUPIN,STOCK,Long Call,2140,28.1,ask,2102.0,671,376,81,19.54,7,10,opstra,LOW_VOL,46.3,TIER_2,ATM,27-Jan-2026,21,425,11942.5,2168.1,+1.8% OTM,,,,,,,,,
2026-01-06 12:10:19,BEL,STOCK,Long Call,400,18.55,ask,412.95,669,4349,-18,23.53,19,13,opstra,LOW_VOL,77.0,TIER_2,ITM,27-Jan-2026,21,3900,72345.0,418.55,-3.1% ITM,,,,,,,,,
2026-01-06 12:09:24,ADANIPORTS,STOCK,Long Call,1560,6.3,ask,1478.3,667,1115,46,20.68,14,14,opstra,LOW_VOL,47.0,TIER_2,OTM,27-Jan-2026,21,1250,7875.0,1566.3,+5.5% OTM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Put,4350,38.7,ask,4499.0,667,1077,-47,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,OTM,27-Jan-2026,21,150,5805.0,4311.3,-3.3% OTM,,,,,,,,,
2026-01-06 12:10:12,ADANIENT,STOCK,Long Put,2260,44.05,ask,2270.7,664,698,15,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,ATM,27-Jan-2026,21,250,11012.5,2215.95,-0.5% OTM,,,,,,,,,
2026-01-06 12:10:26,AUROPHARMA,STOCK,Long Call,1250,20.6,ask,1218.5,662,225,210,24.95,12,13,opstra,LOW_VOL,64.4,TIER_2,OTM,27-Jan-2026,21,425,8755.0,1270.6,+2.6% OTM,,,,,,,,,
2026-01-06 12:10:24,HEROMOTOCO,STOCK,Long Put,5900,78.0,ask,5984.5,659,741,-10,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,ATM,27-Jan-2026,21,150,11700.0,5822.0,-1.4% OTM,,,,,,,,,
2026-01-06 12:10:24,HEROMOTOCO,STOCK,Long Put,5950,97.55,ask,5984.5,650,399,109,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,ATM,27-Jan-2026,21,150,14632.5,5852.45,-0.6% OTM,,,,,,,,,
2026-01-06 12:09:28,JINDALSTEL,STOCK,Long Call,1080,30.6,ask,1086.0,644,628,59,25.1,23,19,opstra,LOW_VOL,75.2,TIER_2,ATM,27-Jan-2026,21,625,19125.0,1110.6,-0.6% ITM,,,,,,,,,
2026-01-06 12:10:08,COALINDIA,STOCK,Long Put,427.5,9.35,ask,425.7,643,296,14,23.79,64,43,opstra,LOW_VOL,87.9,TIER_3,ATM,27-Jan-2026,21,1900,17765.0,418.15,+0.4% ITM,,,,,,,,,
2026-01-06 12:10:19,BEL,STOCK,Long Put,420,12.1,ask,412.95,643,1478,22,23.53,19,13,opstra,LOW_VOL,77.0,TIER_2,ATM,27-Jan-2026,21,3900,47190.0,407.9,+1.7% ITM,,,,,,,,,
2026-01-06 12:10:32,APOLLOHOSP,STOCK,Long Call,7150,217.85,ask,7280.0,643,231,-94,16.6,13,14,opstra,LOW_VOL,71.8,TIER_2,ATM,27-Jan-2026,21,125,27231.25,7367.85,-1.8% ITM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Call,4450,137.9,ask,4499.0,641,1038,-19,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,ATM,27-Jan-2026,21,150,20685.0,4587.9,-1.1% ITM,,,,,,,,,
2026-01-06 12:10:12,ADANIENT,STOCK,Long Call,2260,66.15,ask,2270.7,641,882,23,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,ATM,27-Jan-2026,21,250,16537.5,2326.15,-0.5% ITM,,,,,,,,,
2026-01-06 12:10:02,EICHERMOT,STOCK,Long Call,7450,218.15,ask,7550.5,640,273,-55,19.92,24,20,opstra,LOW_VOL,77.3,TIER_2,ATM,27-Jan-2026,21,175,38176.25,7668.15,-1.3% ITM,,,,,,,,,
2026-01-06 12:09:23,BANKBARODA,STOCK,Long Call,312.5,5.0,ask,306.9,636,249,-14,23.41,24,19,opstra,LOW_VOL,80.1,TIER_2,ATM,27-Jan-2026,21,2925,14625.0,317.5,+1.8% OTM,,,,,,,,,
2026-01-06 12:10:32,APOLLOHOSP,STOCK,Long Call,7350,104.2,ask,7280.0,633,106,106,16.6,13,14,opstra,LOW_VOL,71.8,TIER_2,ATM,27-Jan-2026,21,125,13025.0,7454.2,+1.0% OTM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Call,4400,170.55,ask,4499.0,622,2432,-8,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,ITM,27-Jan-2026,21,150,25582.5,4570.55,-2.2% ITM,,,,,,,,,
2026-01-06 12:09:23,BANKBARODA,STOCK,Long Put,310,8.2,ask,306.9,620,711,88,23.41,24,19,opstra,LOW_VOL,80.1,TIER_2,ATM,27-Jan-2026,21,2925,23985.0,301.8,+1.0% ITM,,,,,,,,,
2026-01-06 12:10:32,APOLLOHOSP,STOCK,Long Put,7250,97.15,ask,7280.0,618,224,156,16.6,13,14,opstra,LOW_VOL,71.8,TIER_2,ATM,27-Jan-2026,21,125,12143.75,7152.85,-0.4% OTM,,,,,,,,,
2026-01-06 12:10:18,COFORGE,STOCK,Long Put,1600,29.35,ask,1653.9,616,1677,-156,34.12,49,26,opstra,LOW_VOL,20.0,TIER_2,OTM,27-Jan-2026,21,125,3668.75,1570.65,-3.3% OTM,,,,,,,,,
2026-01-06 12:09:20,TATAPOWER,STOCK,Long Put,387.5,5.6,ask,387.7,615,180,-4,18.16,3,9,opstra,LOW_VOL,60.7,TIER_3,ATM,27-Jan-2026,21,2700,15120.0,381.9,-0.1% OTM,,,,,,,,,
2026-01-06 12:10:12,ADANIENT,STOCK,Long Call,2320,37.9,ask,2270.7,605,497,23,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,OTM,27-Jan-2026,21,250,9475.0,2357.9,+2.2% OTM,,,,,,,,,
2026-01-06 12:10:24,HEROMOTOCO,STOCK,Long Put,5800,48.05,ask,5984.5,604,1026,-10,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,OTM,27-Jan-2026,21,150,7207.5,5751.95,-3.1% OTM,,,,,,,,,
2026-01-06 12:10:18,COFORGE,STOCK,Long Call,1760,20.7,ask,1653.9,601,1085,11,34.12,49,26,opstra,LOW_VOL,20.0,TIER_2,OTM,27-Jan-2026,21,125,2587.5,1780.7,+6.4% OTM,,,,,,,,,
2026-01-06 12:10:18,COFORGE,STOCK,Long Call,1600,88.8,ask,1653.9,600,529,13,34.12,49,26,opstra,LOW_VOL,20.0,TIER_2,ITM,27-Jan-2026,21,125,11100.0,1688.8,-3.3% ITM,,,,,,,,,
2026-01-06 12:10:32,APOLLOHOSP,STOCK,Long Put,7050,37.0,ask,7280.0,595,331,47,16.6,13,14,opstra,LOW_VOL,71.8,TIER_2,OTM,27-Jan-2026,21,125,4625.0,7013.0,-3.2% OTM,,,,,,,,,
2026-01-06 12:10:14,TATACONSUM,STOCK,Long Call,1190,28.9,ask,1195.0,588,333,-16,20.41,20,17,opstra,LOW_VOL,55.5,TIER_3,ATM,27-Jan-2026,21,700,20230.0,1218.9,-0.4% ITM,,,,,,,,,
2026-01-06 12:10:17,DMART,STOCK,Long Put,3700,127.2,ask,3657.5,582,1031,-104,30.39,67,47,opstra,LOW_VOL,29.0,TIER_3,ATM,27-Jan-2026,21,125,15900.0,3572.8,+1.2% ITM,,,,,,,,,
2026-01-06 12:10:18,COFORGE,STOCK,Long Call,1720,31.0,ask,1653.9,579,1134,-62,34.12,49,26,opstra,LOW_VOL,20.0,TIER_2,OTM,27-Jan-2026,21,125,3875.0,1751.0,+4.0% OTM,,,,,,,,,
2026-01-06 12:09:18,HDFCAMC,STOCK,Long Put,2600,50.55,ask,2620.5,575,599,42,24.6,34,18,opstra,LOW_VOL,58.2,TIER_3,ATM,27-Jan-2026,21,200,10110.0,2549.45,-0.8% OTM,,,,,,,,,
2026-01-06 12:10:18,COFORGE,STOCK,Long Put,1640,45.15,ask,1653.9,570,837,118,34.12,49,26,opstra,LOW_VOL,20.0,TIER_2,ATM,27-Jan-2026,21,125,5643.75,1594.85,-0.8% OTM,,,,,,,,,
2026-01-06 12:09:32,BPCL,STOCK,Long Put,375,12.75,ask,368.0,567,190,-44,26.13,33,21,opstra,LOW_VOL,49.7,TIER_3,ATM,27-Jan-2026,21,1800,22950.0,362.25,+1.9% ITM,,,,,,,,,
2026-01-06 12:10:08,COALINDIA,STOCK,Long Call,410,20.65,ask,425.7,566,1987,-394,23.79,64,43,opstra,LOW_VOL,87.9,TIER_3,ITM,27-Jan-2026,21,1900,39235.0,430.65,-3.7% ITM,,,,,,,,,
2026-01-06 12:10:18,COFORGE,STOCK,Long Call,1740,25.35,ask,1653.9,560,1222,-76,34.12,49,26,opstra,LOW_VOL,20.0,TIER_2,OTM,27-Jan-2026,21,125,3168.75,1765.35,+5.2% OTM,,,,,,,,,
2026-01-06 12:10:26,AUROPHARMA,STOCK,Long Call,1300,7.9,ask,1218.5,557,924,50,24.95,12,13,opstra,LOW_VOL,64.4,TIER_2,OTM,27-Jan-2026,21,425,3357.5,1307.9,+6.7% OTM,,,,,,,,,
2026-01-06 12:10:02,EICHERMOT,STOCK,Long Put,7450,89.55,ask,7550.5,556,348,69,19.92,24,20,opstra,LOW_VOL,77.3,TIER_2,ATM,27-Jan-2026,21,175,15671.25,7360.45,-1.3% OTM,,,,,,,,,
2026-01-06 12:10:13,NESTLEIND,STOCK,Long Call,1350,9.75,ask,1306.1,555,371,-24,19.17,42,36,opstra,LOW_VOL,76.6,TIER_3,OTM,27-Jan-2026,21,25,243.75,1359.75,+3.4% OTM,,,,,,,,,
2026-01-06 12:10:02,EICHERMOT,STOCK,Long Put,7350,60.4,ask,7550.5,544,397,121,19.92,24,20,opstra,LOW_VOL,77.3,TIER_2,OTM,27-Jan-2026,21,175,10570.0,7289.6,-2.7% OTM,,,,,,,,,
2026-01-06 12:10:16,MUTHOOTFIN,STOCK,Long Call,4250,18.1,ask,3945.2,541,205,111,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,OTM,27-Jan-2026,21,375,6787.5,4268.1,+7.7% OTM,,,,,,,,,
2026-01-06 12:10:32,APOLLOHOSP,STOCK,Long Call,7000,337.25,ask,7280.0,539,565,-188,16.6,13,14,opstra,LOW_VOL,71.8,TIER_2,ITM,27-Jan-2026,21,125,42156.25,7337.25,-3.8% ITM,,,,,,,,,
2026-01-06 12:09:41,CIPLA,STOCK,Long Put,1500,13.7,ask,1530.0,537,1152,-52,18.62,15,20,opstra,LOW_VOL,63.5,TIER_2,ATM,27-Jan-2026,21,650,8905.0,1486.3,-2.0% OTM,,,,,,,,,
2026-01-06 12:10:02,EICHERMOT,STOCK,Long Put,7700,213.2,ask,7550.5,537,427,223,19.92,24,20,opstra,LOW_VOL,77.3,TIER_2,ATM,27-Jan-2026,21,175,37310.0,7486.8,+2.0% ITM,,,,,,,,,
2026-01-06 12:10:36,JSWSTEEL,STOCK,Long Put,1180,23.05,ask,1186.0,533,614,7,23.28,29,17,opstra,LOW_VOL,92.2,TIER_2,ATM,27-Jan-2026,21,675,15558.75,1156.95,-0.5% OTM,,,,,,,,,
2026-01-06 12:09:17,SBILIFE,STOCK,Long Put,2100,40.1,ask,2091.5,528,762,267,18.64,23,33,opstra,LOW_VOL,76.5,TIER_3,ATM,27-Jan-2026,21,750,30075.0,2059.9,+0.4% ITM,,,,,,,,,
2026-01-06 12:10:30,DIVISLAB,STOCK,Long Put,6450,77.8,ask,6573.0,528,268,94,20.36,8,11,opstra,LOW_VOL,68.0,TIER_2,ATM,27-Jan-2026,21,100,7780.0,6372.2,-1.9% OTM,,,,,,,,,
2026-01-06 12:10:17,DMART,STOCK,Long Put,3500,46.45,ask,3657.5,524,842,78,30.39,67,47,opstra,LOW_VOL,29.0,TIER_3,OTM,27-Jan-2026,21,125,5806.25,3453.55,-4.3% OTM,,,,,,,,,
2026-01-06 12:10:32,APOLLOHOSP,STOCK,Long Put,7150,60.55,ask,7280.0,522,296,122,16.6,13,14,opstra,LOW_VOL,71.8,TIER_2,ATM,27-Jan-2026,21,125,7568.75,7089.45,-1.8% OTM,,,,,,,,,
2026-01-06 12:10:28,TATASTEEL,STOCK,Long Put,190,5.51,ask,187.15,518,738,223,24.95,37,18,opstra,LOW_VOL,83.9,TIER_2,ATM,27-Jan-2026,21,1500,8265.0,184.49,+1.5% ITM,,,,,,,,,
2026-01-06 12:10:36,JSWSTEEL,STOCK,Long Put,1150,11.9,ask,1186.0,518,985,42,23.28,29,17,opstra,LOW_VOL,92.2,TIER_2,OTM,27-Jan-2026,21,675,8032.5,1138.1,-3.0% OTM,,,,,,,,,
2026-01-06 12:09:49,HINDALCO,STOCK,Long Call,900,64.55,ask,955.15,517,1168,-83,24.04,35,15,opstra,LOW_VOL,90.0,TIER_2,ITM,27-Jan-2026,21,1075,69391.25,964.55,-5.8% ITM,,,,,,,,,
2026-01-06 12:10:04,HAL,STOCK,Long Put,4200,15.95,ask,4499.0,509,964,85,23.95,7,13,opstra,LOW_VOL,76.2,TIER_2,OTM,27-Jan-2026,21,150,2392.5,4184.05,-6.6% OTM,,,,,,,,,
2026-01-06 12:10:17,DMART,STOCK,Long Call,3750,75.35,ask,3657.5,506,456,22,30.39,67,47,opstra,LOW_VOL,29.0,TIER_3,OTM,27-Jan-2026,21,125,9418.75,3825.35,+2.5% OTM,,,,,,,,,
2026-01-06 12:10:36,JSWSTEEL,STOCK,Long Call,1180,32.0,ask,1186.0,504,780,-2,23.28,29,17,opstra,LOW_VOL,92.2,TIER_2,ATM,27-Jan-2026,21,675,21600.0,1212.0,-0.5% ITM,,,,,,,,,
2026-01-06 12:10:13,NESTLEIND,STOCK,Long Call,1340,12.5,ask,1306.1,500,1273,-17,19.17,42,36,opstra,LOW_VOL,76.6,TIER_3,OTM,27-Jan-2026,21,25,312.5,1352.5,+2.6% OTM,,,,,,,,,
2026-01-06 12:10:38,ONGC,STOCK,Long Call,238,6.1,ask,240.9,489,274,-118,19.05,33,16,opstra,LOW_VOL,65.9,TIER_3,ATM,27-Jan-2026,21,3850,23485.0,244.1,-1.2% ITM,,,,,,,,,
2026-01-06 12:10:38,ONGC,STOCK,Long Call,239,5.45,ask,240.9,479,358,-49,19.05,33,16,opstra,LOW_VOL,65.9,TIER_3,ATM,27-Jan-2026,21,3850,20982.5,244.45,-0.8% ITM,,,,,,,,,
2026-01-06 12:09:32,BPCL,STOCK,Long Put,380,15.9,ask,368.0,466,431,14,26.13,33,21,opstra,LOW_VOL,49.7,TIER_3,ITM,27-Jan-2026,21,1800,28620.0,364.1,+3.3% ITM,,,,,,,,,
2026-01-06 12:10:08,COALINDIA,STOCK,Long Call,437.5,5.7,ask,425.7,420,312,-7,23.79,64,43,opstra,LOW_VOL,87.9,TIER_3,OTM,27-Jan-2026,21,1900,10830.0,443.2,+2.8% OTM,,,,,,,,,
2026-01-06 12:10:38,ONGC,STOCK,Long Call,235,8.25,ask,240.9,389,1293,-131,19.05,33,16,opstra,LOW_VOL,65.9,TIER_3,ITM,27-Jan-2026,21,3850,31762.5,243.25,-2.4% ITM,,,,,,,,,
2026-01-06 12:10:13,NESTLEIND,STOCK,Long Call,1310,24.95,ask,1306.1,385,284,30,19.17,42,36,opstra,LOW_VOL,76.6,TIER_3,ATM,27-Jan-2026,21,25,623.75,1334.95,+0.3% OTM,,,,,,,,,
2026-01-06 12:10:13,NESTLEIND,STOCK,Long Call,1330,16.0,ask,1306.1,385,316,-26,19.17,42,36,opstra,LOW_VOL,76.6,TIER_3,ATM,27-Jan-2026,21,25,400.0,1346.0,+1.8% OTM,,,,,,,,,
2026-01-06 12:10:17,DMART,STOCK,Long Put,3400,25.25,ask,3657.5,374,722,70,30.39,67,47,opstra,LOW_VOL,29.0,TIER_3,OTM,27-Jan-2026,21,125,3156.25,3374.75,-7.0% OTM,,,,,,,,,
2026-01-06 12:09:20,TATAPOWER,STOCK,Long Call,392.5,5.25,ask,387.7,366,201,30,18.16,3,9,opstra,LOW_VOL,60.7,TIER_3,ATM,27-Jan-2026,21,2700,14175.0,397.75,+1.2% OTM,,,,,,,,,
2026-01-06 12:09:17,SBILIFE,STOCK,Long Call,2080,46.4,ask,2091.5,365,1100,-15,18.64,23,33,opstra,LOW_VOL,76.5,TIER_3,ATM,27-Jan-2026,21,750,34800.0,2126.4,-0.5% ITM,,,,,,,,,
